air_temp,humidity,light,leaf_temp,leaf_temp_delta,soil_moisture,soil_temp,air_temp_rate,humidity_rate,leaf_temp_rate,label
29.85297313624425,70.48911131142992,599.511610408242,30.577861754559315,0.7248886183150667,75.68737878556895,24.750646978742214,-0.02296131951763747,-1.6882261974113928,0.9414428125950696,healthy
39.22292389254004,31.786292682983795,984.3924428470377,45.157331668708466,5.9344077761684275,63.64977718398226,31.60537899137079,4.169099057096675,-10.830400152936456,4.690397969637622,heat_stress
38.264551859775935,27.72631824035554,738.981116454995,43.21932593596827,4.9547740761923365,31.983945083427727,28.131221467362895,3.347551371067451,-9.27046714506642,2.0370278479750015,water_stress
34.152180915932874,60.69988897951299,571.1517845178098,37.620859530872664,3.4686786149397904,70.23210715135299,38.74277107065895,0.6795734141911803,-1.7417917856870373,2.1663020213766635,root_zone_stress
28.863350508291866,66.99161108467432,594.965450440355,32.17621912309634,3.312868614804472,79.4242635693331,24.846410487889155,0.23125796152752987,0.5431410044661522,0.03240247652885375,nutrient_lockout
31.919284823540245,76.88986008600725,355.08141087360883,32.92960750264051,1.0103226791002626,77.6758626645867,25.181163171778607,0.11204146285805505,-2.6609287178058993,-0.4166452877611211,healthy
40.724081614303664,37.923719339746754,759.3826829885164,45.554329088374516,4.830247474070852,70.88000345858195,34.38605357032522,4.795345060986769,-9.931208716751247,7.597482940944486,heat_stress
37.33032973437255,29.611468708163265,808.495653567423,40.711785935622174,3.3814562012496268,19.01727968253509,35.29447430093299,1.662008140561225,-7.3284128600776075,3.025193120406489,water_stress
36.622416209098326,45.88477837003798,406.19613276030594,39.7188445532819,3.096428344183572,70.36800678374183,41.89592829689726,1.4941942116468794,-3.6040042830645094,2.055597786473333,root_zone_stress
33.8498827109655,63.76154239843116,585.9316795840557,37.724696863847996,3.874814152882493,69.88913747754808,30.443823485740502,0.29838110288275077,0.7764477304055077,0.8626485376079172,nutrient_lockout
24.8435650174209,77.4860129757979,403.8563870817705,25.102229209622966,0.2586641922020654,72.1348851860511,28.28454044433105,0.1572523408693245,0.595790737474907,-0.37926034092615635,healthy
44.4802675818662,44.25616417564871,886.1545710201713,49.48634598185723,5.006078399991026,53.96668626506044,36.48044831669152,4.73358918607741,-14.632070613077603,6.240437314745556,heat_stress
36.63131524687813,46.136735051420565,831.0098143605633,42.268908193477024,5.637592946598893,27.388019750491022,30.31529104454988,3.704578553070251,-7.533925674353796,3.674931951910198,water_stress
35.153513376096754,50.726282259446506,412.46640761854354,39.676482923375744,4.52296954727899,72.43740645777144,43.34697063080764,2.265822100166686,-4.770587309161404,3.3787843846882932,root_zone_stress
32.09020487873981,41.04018488325613,577.9088911689655,34.99054048417566,2.900335605435849,66.13581809194764,28.064737480640897,0.38063411219495036,-1.1810719715013196,0.9450966009581458,nutrient_lockout
24.172074429053463,51.952928078648306,570.3899092045156,24.19064634348233,0.018571914428868297,75.85307514957685,25.747899190057385,-0.8694824639960741,1.4013343080159038,-0.04757906204824791,healthy
38.9660345852384,33.43382408995953,950.5130086106876,44.86483978073274,5.89880519549434,63.45675067439576,36.229511034953376,5.23093033008208,-11.05173678538475,4.192340915390835,heat_stress
30.74969276983795,47.2680084062959,529.7531710489852,35.15596691897766,4.406274149139712,33.09827158917157,34.63067475073229,1.7425183259535264,-5.356383150119905,4.655358727298212,water_stress
28.414152979387367,48.986673063756285,426.1854524496746,32.458872811044536,4.044719831657169,73.79007490292751,41.25074157372259,0.13170456834027755,-3.207102419149825,1.2747188505603542,root_zone_stress
31.54630736378891,46.44102428130381,560.089119995939,33.80576501868958,2.259457654900668,51.466147556403705,27.073921202774756,1.663547593104127,-2.2937471367882307,1.4057023245671085,nutrient_lockout
24.12216868262262,78.55156670167969,544.6005658844559,25.810003176011143,1.6878344933885252,73.29589330866864,24.60631274435903,-0.9427149394717336,1.9972891215457782,0.8485796980448208,healthy
39.62266325189621,44.56343878663805,877.9679888681151,46.26695834273494,6.644295090838725,49.29828344125482,32.990299331131176,5.960566503458343,-5.25916138249049,4.32867977172214,heat_stress
35.00778497694945,38.86243899817772,553.695599651427,40.674975312289114,5.6671903353396615,19.11262791083371,29.872297056737807,3.7150753622873642,-6.230473614495797,5.823268870519762,water_stress
29.232744178466707,59.902308074825605,477.0749070884027,32.37276313296254,3.140018954495833,73.74469379852617,35.65213480621656,1.444805078045425,2.175229220276119,2.4473261953464966,root_zone_stress
28.451928473746033,60.40993050018284,520.705883982652,32.44510911302106,3.993180639275028,50.242424766887915,32.84548364229545,1.5894193053345442,-1.0202060292044055,2.950292495120461,nutrient_lockout
30.71991571628085,69.42475790752363,334.18581404385964,31.39234793415727,0.6724322178764233,57.851913403520534,27.610086224435435,0.5266808029121584,-0.7800221240050123,0.4425858575205892,healthy
35.97613889124606,42.09046676806469,951.3889829657537,40.97967967691172,5.003540785665663,69.5338638153061,32.760000141025884,2.129569829444518,-5.848908124816436,6.671816336728378,heat_stress
38.3428808390709,44.942835248352566,749.0466544204496,43.09843335446571,4.755552515394811,21.413219176692245,31.573539686133476,1.6497642100738128,-6.1895983536240795,5.444484487380718,water_stress
29.358662930795607,63.22376215588696,448.59612431791635,31.63544771169047,2.2767847808948645,93.51712103676579,36.322782777264614,2.4993464978681614,1.2154029888972664,3.8824658665740692,root_zone_stress
30.661594667799765,45.9417311352475,648.2959310518202,32.24911469267303,1.5875200248732675,49.14911919467034,27.04832702788648,-0.8970833110192243,0.834208380567687,0.3860706812547392,nutrient_lockout
25.26545852845852,58.33594834832395,430.7937248890769,25.3325861519961,0.06712762353757995,61.70706405397178,29.035148430266393,-0.5224713718533094,-0.7494023221236255,-0.6324025860114602,healthy
35.355156699437245,34.41998363615612,792.0539435550629,41.24045733338231,5.885300633945064,46.75371672904373,37.62867611189625,2.752188942915986,-9.730847774445019,3.446922905644384,heat_stress
31.464944035873213,31.66979399836716,880.6720056525064,34.84007075777495,3.37512672190174,27.535630658915505,29.63238902896383,3.9568708184587824,-9.255533232387922,2.6960787718691015,water_stress
30.61437082904359,46.79195056460793,649.8957816309199,34.447371267137925,3.8330004380943343,80.81880040114775,36.61414062968882,0.2969790681776965,-0.8870436787783698,3.9868975724878952,root_zone_stress
35.59172079924107,52.959845949497264,543.42740138709,37.524903095271775,1.933182296030708,76.77028223862015,31.96658261956521,-0.1383494066267501,-3.51174408447375,1.209321862770643,nutrient_lockout
26.197361651162456,77.73969498079694,427.0844491344319,26.409083709915937,0.21172205875348027,59.2740672928907,25.79411515354233,-0.5114919797720787,-1.5225141855621598,0.1743988477230649,healthy
44.90081370233843,26.899847012646273,996.7004351232033,51.82023079053819,6.919417088199758,60.71523669786647,37.94114242258515,3.7137320289539586,-13.742194178579473,7.87588388676427,heat_stress
38.89977569947129,35.526956631397915,523.234736375373,44.654773810935005,5.754998111463713,16.39406001039497,34.190275137987925,3.8481756044208595,-4.487686991965252,4.148525090815259,water_stress
34.15069681415764,64.07156157962707,673.7630041131473,38.85478170359239,4.704084889434746,71.66686839594668,39.87493007202883,2.889326833398448,0.18957217883211452,2.902650573355489,root_zone_stress
35.757739300023005,67.81316787747338,515.4226719897966,38.99534494011185,3.2376056400888444,66.56457642598389,29.746513086355513,0.938620317242117,-0.9166802854046239,2.1768574793086084,nutrient_lockout
24.96206649727573,68.8769404472797,384.81646750577255,26.238082309054903,1.2760158117791747,70.7888808118985,28.230894389323836,0.17264415721878734,-2.5645816545862843,0.13584898460244177,healthy
44.40849375208531,20.04291058892113,860.517278087688,50.04305990863187,5.634566156546555,53.42566842399784,36.02461538619773,3.5526531584334564,-13.817480808409487,7.4049455635471375,heat_stress
32.84396863937574,30.351053606620436,574.8598226659429,38.079855371695196,5.235886732319457,28.50924060175933,28.687893615785782,1.2086053899652205,-8.143961268262002,5.8670594765896205,water_stress
31.5205650425804,40.26237771405877,432.5013248123638,34.17059317289427,2.6500281303138706,76.82119412721696,39.69036186652221,1.9865428280688018,-1.443145494877486,2.211560685283191,root_zone_stress
29.015882596010844,58.535891312071044,590.9760277641376,30.18473236197193,1.1688497659610846,69.97337767263915,25.379861306632705,1.7561777524445432,-0.790430494627838,0.3015524630521407,nutrient_lockout
